,tenure,PhoneService,Contract,MonthlyCharges,TotalCharges,Churn,Credit card (automatic),Electronic check,Mailed check,Total_tenure_ratio
2181,50,1,1,84.15,4164.4,0,1,0,0,83.288
2182,56,1,2,103.2,5873.75,0,0,1,0,104.88839285714286
2183,2,1,0,50.2,109.25,0,1,0,0,54.625
2184,2,1,0,88.55,179.25,1,0,1,0,89.625
2185,24,1,0,54.75,1338.15,1,0,1,0,55.75625
2186,46,1,2,19.95,862.4,0,1,0,0,18.747826086956522
2187,71,1,2,116.25,8564.75,0,0,1,0,120.63028169014085
2188,29,0,0,31.2,926.2,0,0,1,0,31.93793103448276
2189,69,1,2,24.45,1718.2,0,0,0,0,24.90144927536232
2190,71,1,2,84.2,5956.85,0,1,0,0,83.8992957746479
2191,1,1,0,91.3,91.3,1,0,1,0,91.3
2192,56,1,2,85.65,4824.45,0,0,0,0,86.15089285714285
2193,56,1,1,21.2,1238.65,0,0,0,1,22.118750000000002
2194,1,1,0,79.5,79.5,1,0,1,0,79.5
2195,28,1,1,25.55,672.2,0,0,0,1,24.00714285714286
2196,19,1,0,20.2,382.2,0,0,0,1,20.11578947368421
2197,66,1,0,63.85,4264.6,0,0,1,0,64.61515151515152
2198,17,1,1,61.95,1070.7,0,0,0,1,62.98235294117647
2199,52,1,2,25.75,1345.85,0,0,0,1,25.881730769230767
2200,19,1,1,58.2,1045.25,0,0,1,0,55.01315789473684
2201,36,1,1,85.85,3003.55,0,0,0,0,83.43194444444445
2202,7,1,0,70.1,467.55,1,0,0,1,66.79285714285714
2203,72,1,1,104.9,7537.5,0,1,0,0,104.6875
2204,67,1,1,111.3,7482.1,1,0,1,0,111.67313432835822
2205,34,1,1,99.85,3343.15,0,0,1,0,98.32794117647059
2206,57,1,0,95.25,5427.05,1,0,0,0,95.21140350877194
2207,7,1,0,86.25,587.1,1,0,1,0,83.87142857142858
2208,1,1,0,100.8,100.8,1,0,1,0,100.8
2209,8,1,0,19.55,161.15,0,0,0,0,20.14375
2210,69,1,2,104.0,7028.5,0,0,1,0,101.8623188405797
2211,50,1,1,104.4,5232.9,0,0,0,1,104.65799999999999
2212,10,1,1,19.5,225.85,0,0,0,1,22.585
2213,12,1,2,25.25,274.7,0,1,0,0,22.891666666666666
2214,14,1,0,86.3,1180.95,1,0,1,0,84.35357142857143
2215,70,0,2,49.85,3370.2,0,0,0,0,48.145714285714284
2216,64,1,0,108.95,7111.3,0,0,0,0,111.1140625
2217,66,1,2,89.9,5958.85,0,1,0,0,90.28560606060607
2218,71,1,2,82.0,5999.85,0,1,0,0,84.5049295774648
2219,20,1,0,89.95,1648.45,0,0,1,0,82.4225
2220,72,1,2,79.35,5753.25,0,0,0,0,79.90625
2221,71,1,2,64.05,4492.9,0,1,0,0,63.28028169014084
2222,38,1,0,101.15,3956.7,0,1,0,0,104.1236842105263
2223,28,1,0,89.95,2625.55,1,0,1,0,93.76964285714287
2224,17,1,0,76.45,1233.4,1,0,1,0,72.5529411764706
2225,33,0,1,39.1,1309.0,0,0,1,0,39.666666666666664
2226,23,0,2,34.6,813.45,0,0,0,1,35.36739130434783
2227,58,1,1,19.55,1108.8,0,0,1,0,19.117241379310343
2228,70,1,2,104.45,7349.35,0,0,0,0,104.99071428571429
2229,4,1,0,70.5,294.2,0,0,1,0,73.55
2230,45,1,2,20.35,929.2,0,0,0,1,20.64888888888889
2231,10,1,0,70.0,740.0,1,0,1,0,74.0
2232,36,1,2,19.45,754.5,0,1,0,0,20.958333333333332
2233,54,1,0,69.9,3883.3,0,0,0,1,71.91296296296296
2234,23,1,2,59.7,1414.2,0,0,0,1,61.48695652173913
2235,41,1,1,78.35,3211.2,0,1,0,0,78.32195121951219
2236,5,1,0,71.45,371.6,0,0,0,1,74.32000000000001
2237,27,0,1,45.85,1246.4,0,1,0,0,46.162962962962965
2238,1,1,0,95.85,95.85,0,0,1,0,95.85
2239,67,0,2,35.7,2545.7,0,1,0,0,37.9955223880597
2240,72,1,2,89.55,6448.85,0,1,0,0,89.56736111111111
2241,56,1,2,24.95,1468.9,0,1,0,0,26.230357142857144
2242,44,1,1,24.85,1013.6,0,0,1,0,23.036363636363635
2243,66,1,0,100.8,6690.75,0,0,1,0,101.375
2244,34,1,1,64.4,2088.75,1,0,0,1,61.43382352941177
2245,69,1,2,105.35,7240.65,0,0,0,0,104.93695652173912
2246,1,1,0,102.45,102.45,1,0,1,0,102.45
2247,40,1,2,19.65,830.25,0,1,0,0,20.75625
2248,30,1,0,54.45,1588.7,0,0,0,0,52.95666666666667
2249,11,1,0,70.5,829.3,0,0,0,1,75.39090909090909
2250,15,1,1,20.1,302.45,0,1,0,0,20.163333333333334
2251,11,1,0,69.35,712.25,0,0,1,0,64.75
2252,64,1,1,19.8,1336.65,0,0,0,0,20.88515625
2253,72,1,2,74.4,5360.75,0,0,0,0,74.45486111111111
2254,72,1,2,93.05,6735.05,0,0,0,0,93.54236111111112
2255,1,1,0,51.2,51.2,0,0,0,1,51.2
2256,15,1,1,65.6,1010.0,0,1,0,0,67.33333333333333
2257,60,1,1,80.55,4847.05,0,1,0,0,80.78416666666666
2258,56,1,1,52.7,3019.7,0,0,0,1,53.92321428571428
2259,8,1,2,20.85,161.65,0,0,0,1,20.20625
2260,3,1,0,80.1,217.55,1,1,0,0,72.51666666666667
2261,49,1,0,52.15,2583.75,0,1,0,0,52.72959183673469
2262,2,1,0,80.2,146.05,1,0,1,0,73.025
2263,6,1,0,98.15,567.45,1,0,0,0,94.575
2264,70,1,2,114.95,7711.25,0,0,0,0,110.16071428571429
2265,12,1,0,112.95,1384.75,1,0,0,1,115.39583333333333
2266,52,1,1,104.45,5481.25,0,0,0,0,105.40865384615384
2267,72,1,2,113.65,8124.2,0,1,0,0,112.83611111111111
2268,40,1,2,20.6,827.3,0,0,0,0,20.682499999999997
2269,1,1,0,70.9,70.9,1,0,0,1,70.9
2270,3,1,0,86.85,220.95,1,0,1,0,73.64999999999999
2271,40,1,0,91.55,3673.6,0,0,1,0,91.84
2272,1,1,0,49.85,49.85,0,0,1,0,49.85
2273,30,1,1,19.8,576.65,0,1,0,0,19.221666666666668
2274,23,1,0,99.85,2331.3,1,0,1,0,101.3608695652174
2275,1,1,0,74.5,74.5,1,0,1,0,74.5
2276,44,1,0,104.15,4495.65,0,0,1,0,102.17386363636363
2277,65,1,0,109.15,6941.2,1,0,1,0,106.78769230769231
2278,7,1,0,48.2,340.35,0,0,1,0,48.621428571428574
2279,72,1,2,25.1,1789.9,0,1,0,0,24.859722222222224
2280,8,1,0,100.15,908.55,0,1,0,0,113.56875
2281,16,1,0,65.2,1043.35,1,1,0,0,65.209375
2282,66,1,0,99.5,6822.15,1,1,0,0,103.36590909090908
2283,1,1,0,71.55,71.55,1,0,0,1,71.55
2284,3,1,0,55.9,157.55,0,0,0,1,52.51666666666667
2285,53,1,0,93.9,5029.2,1,0,1,0,94.89056603773585
2286,8,1,0,64.4,581.7,0,1,0,0,72.7125
2287,69,1,2,108.4,7318.2,1,0,0,0,106.06086956521739
2288,5,1,0,85.3,420.45,0,0,0,1,84.09
2289,72,1,2,107.45,7576.7,0,0,0,1,105.23194444444444
2290,13,0,0,48.75,633.4,1,0,0,0,48.723076923076924
2291,4,1,0,85.65,321.65,1,0,1,0,80.4125
2292,54,1,2,91.3,4965.0,0,1,0,0,91.94444444444444
2293,72,1,2,85.95,6151.9,0,0,0,0,85.44305555555555
2294,12,1,0,106.7,1253.9,1,0,1,0,104.49166666666667
2295,1,0,0,25.15,25.15,1,0,1,0,25.15
2296,1,1,0,45.2,45.2,0,0,1,0,45.2
2297,54,1,1,110.35,5893.15,1,0,1,0,109.1324074074074
2298,69,1,2,79.2,5420.65,0,1,0,0,78.56014492753623
2299,48,1,2,55.5,2627.35,0,1,0,0,54.73645833333333
2300,48,1,1,103.25,5037.55,1,1,0,0,104.94895833333334
2301,8,1,0,90.25,743.75,0,0,1,0,92.96875
2302,71,1,2,91.25,6589.6,0,0,0,1,92.8112676056338
2303,2,1,0,47.8,92.45,1,0,1,0,46.225
2304,67,1,1,100.9,6733.15,0,1,0,0,100.49477611940299
2305,34,1,0,97.7,3410.0,0,0,0,0,100.29411764705883
2306,3,1,0,69.85,199.85,0,0,1,0,66.61666666666666
2307,9,1,1,65.6,593.3,0,0,0,1,65.92222222222222
2308,71,1,1,104.65,7288.4,0,0,0,0,102.65352112676055
2309,57,1,2,90.45,5229.8,0,1,0,0,91.75087719298246
2310,72,0,2,63.7,4464.8,0,0,0,0,62.01111111111111
2311,48,1,0,104.5,5068.05,0,0,1,0,105.58437500000001
2312,18,1,1,20.1,401.85,0,0,0,1,22.325000000000003
2313,43,1,1,104.3,4451.85,0,1,0,0,103.53139534883722
2314,72,1,2,93.25,6688.95,0,0,0,0,92.90208333333334
2315,35,1,1,73.45,2661.1,0,0,0,0,76.03142857142856
2316,4,1,0,20.7,73.05,0,0,0,1,18.2625
2317,49,1,2,25.25,1211.65,0,0,0,1,24.727551020408164
2318,71,1,2,100.5,7030.65,0,0,0,0,99.02323943661972
2319,11,1,0,90.6,1020.2,0,0,1,0,92.74545454545455
2320,63,1,2,89.4,5597.65,0,1,0,0,88.8515873015873
2321,65,1,0,95.45,6223.3,0,0,0,0,95.74307692307693
2322,49,1,2,20.45,1024.65,0,1,0,0,20.91122448979592
2323,29,1,0,98.6,2933.2,1,1,0,0,101.14482758620689
2324,15,1,0,83.05,1258.3,1,0,1,0,83.88666666666667
2325,4,1,0,19.95,82.9,0,0,1,0,20.725
2326,72,1,1,109.15,7789.6,0,1,0,0,108.1888888888889
2327,26,1,0,85.7,2067.0,0,1,0,0,79.5
2328,35,1,0,102.05,3452.55,0,0,0,0,98.64428571428572
2329,57,1,1,94.7,5468.95,0,0,1,0,95.94649122807017
2330,28,1,0,64.4,1802.15,0,0,1,0,64.3625
2331,25,1,1,26.8,733.55,0,0,0,1,29.342
2332,47,1,1,66.05,3021.45,0,1,0,0,64.28617021276595
2333,57,1,0,65.2,3687.85,0,0,0,0,64.69912280701755
2334,16,1,0,85.05,1391.15,0,1,0,0,86.946875
2335,5,1,0,55.8,274.35,0,0,0,1,54.870000000000005
2336,17,1,0,70.4,1214.05,1,0,0,0,71.41470588235293
2337,56,1,1,104.75,5510.65,1,0,0,0,98.40446428571428
2338,72,1,2,19.95,1322.85,0,0,0,0,18.372916666666665
2339,21,1,0,94.25,1973.75,1,0,1,0,93.98809523809524
2340,48,0,1,45.0,2196.3,0,1,0,0,45.75625
2341,68,1,2,114.9,7843.55,0,0,0,0,115.34632352941176
2342,30,1,0,106.4,3211.9,0,0,0,0,107.06333333333333
2343,3,1,0,46.1,130.15,0,0,0,1,43.38333333333333
2344,14,0,2,39.7,692.35,0,0,0,1,49.45357142857143
2345,4,1,0,20.05,85.5,0,0,0,0,21.375
2346,71,1,2,95.75,6849.4,0,1,0,0,96.47042253521126
2347,8,1,1,24.4,203.95,0,0,0,1,25.49375
2348,61,0,0,33.6,2117.2,0,0,0,0,34.708196721311474
2349,72,1,2,90.45,6565.85,0,0,0,0,91.19236111111111
2350,5,1,0,84.0,424.75,0,0,1,0,84.95
2351,49,1,2,67.4,3306.85,0,0,0,0,67.48673469387755
2352,8,1,0,19.7,168.9,0,0,0,0,21.1125
2353,3,1,0,80.35,253.8,0,0,1,0,84.60000000000001
2354,9,1,2,19.6,197.4,0,0,0,1,21.933333333333334
2355,67,1,2,54.2,3838.2,0,0,0,0,57.286567164179104
2356,46,1,0,45.2,2065.15,0,1,0,0,44.8945652173913
2357,67,1,1,75.1,5064.45,0,0,0,1,75.58880597014925
2358,55,1,1,19.7,1140.05,0,0,1,0,20.728181818181817
2359,33,1,0,72.75,2447.45,0,0,0,0,74.1651515151515
2360,62,1,2,20.05,1263.9,0,1,0,0,20.385483870967743
2361,1,1,0,45.95,45.95,1,0,0,1,45.95
2362,49,0,0,39.2,1838.15,0,0,1,0,37.51326530612245
2363,1,1,0,44.75,44.75,0,0,1,0,44.75
2364,14,1,0,82.65,1185.0,0,0,1,0,84.64285714285714
2365,18,1,0,93.9,1743.9,0,0,0,0,96.88333333333334
2366,1,1,0,70.15,70.15,1,0,1,0,70.15
2367,1,1,0,85.55,85.55,1,1,0,0,85.55
2368,72,1,2,117.15,8529.5,0,1,0,0,118.46527777777777
2369,64,1,2,99.25,6549.45,0,1,0,0,102.33515625
2370,69,1,2,112.55,7806.5,0,0,0,0,113.1376811594203
2371,1,1,0,25.7,25.7,0,0,1,0,25.7
2372,71,1,2,90.3,6287.3,0,1,0,0,88.55352112676057
2373,66,1,1,49.4,3251.85,0,1,0,0,49.27045454545454
2374,2,1,0,19.4,50.6,0,0,0,1,25.3
2375,71,1,2,109.7,7904.25,0,0,0,0,111.3274647887324
2376,11,1,1,61.25,729.95,0,0,1,0,66.35909090909091
2377,47,1,0,55.3,2654.05,0,0,1,0,56.469148936170214
2378,35,1,0,70.3,2416.55,1,0,1,0,69.04428571428572
2379,32,1,0,106.35,3520.75,1,0,0,0,110.0234375
2380,60,1,0,103.75,5969.95,0,0,0,0,99.49916666666667
2381,11,1,1,19.5,226.8,0,0,0,1,20.61818181818182
2382,29,0,1,39.5,1082.75,0,1,0,0,37.33620689655172
2383,21,0,0,26.05,565.75,0,0,1,0,26.94047619047619
2384,48,1,0,91.05,4370.75,0,1,0,0,91.05729166666667
2385,3,0,0,29.65,90.05,0,0,0,1,30.016666666666666
2386,43,1,0,50.2,2169.4,0,0,0,1,50.45116279069768
2387,5,1,0,105.3,550.6,0,0,1,0,110.12
2388,1,1,0,55.45,55.45,0,0,1,0,55.45
2389,71,1,1,85.45,6300.85,0,0,1,0,88.7443661971831
2390,8,1,1,19.8,160.05,0,0,1,0,20.00625
2391,8,1,0,59.25,436.6,0,0,1,0,54.575
2392,20,1,0,90.7,1781.35,0,1,0,0,89.0675
2393,33,1,1,103.7,3467.0,1,0,0,1,105.06060606060606
2394,71,1,1,79.05,5552.5,0,1,0,0,78.20422535211267
2395,31,1,1,90.7,2835.5,0,0,1,0,91.46774193548387
2396,38,1,1,95.0,3591.25,0,1,0,0,94.50657894736842
2397,1,1,0,88.35,88.35,1,0,1,0,88.35
2398,2,0,0,30.25,63.75,0,0,0,1,31.875
2399,12,0,0,49.85,617.15,0,0,0,0,51.42916666666667
2400,9,1,0,93.0,870.25,0,0,0,0,96.69444444444444
2401,11,1,0,54.55,601.25,0,0,1,0,54.65909090909091
2402,6,1,0,19.7,111.65,0,0,0,1,18.608333333333334
2403,71,1,1,84.8,6046.1,0,0,0,0,85.15633802816902
2404,42,1,1,94.45,3923.8,0,1,0,0,93.42380952380952
2405,8,1,0,94.2,777.3,1,0,1,0,97.1625
2406,5,1,0,96.25,512.45,1,0,1,0,102.49000000000001
2407,2,1,0,70.7,141.45,1,0,1,0,70.725
2408,45,1,2,20.85,892.15,0,0,0,1,19.825555555555557
2409,28,0,1,60.0,1682.05,0,1,0,0,60.073214285714286
2410,43,1,0,80.45,3398.9,0,0,1,0,79.04418604651163
2411,60,1,2,84.95,4984.85,0,0,1,0,83.08083333333335
2412,42,0,1,33.55,1445.3,1,0,0,1,34.41190476190476
2413,7,0,2,49.65,305.55,0,1,0,0,43.65
2414,25,1,1,20.2,507.9,0,0,0,0,20.316
2415,40,1,0,94.55,3640.45,1,1,0,0,91.01124999999999
2416,27,1,1,100.5,2673.45,0,0,0,0,99.01666666666667
2417,10,0,0,35.75,389.8,0,0,1,0,38.980000000000004
2418,27,1,0,86.45,2401.05,0,0,0,0,88.92777777777779
2419,11,1,1,53.8,651.55,0,0,0,0,59.23181818181818
2420,4,0,0,38.55,156.1,0,1,0,0,39.025
2421,68,0,0,39.9,2796.35,0,0,0,0,41.12279411764706
2422,1,1,0,70.05,70.05,0,0,1,0,70.05
2423,18,1,1,20.1,407.05,0,0,0,1,22.61388888888889
2424,57,1,2,112.95,6465.0,1,0,0,0,113.42105263157895
2425,26,1,0,20.3,511.25,0,0,1,0,19.66346153846154
2426,17,0,0,35.65,646.05,0,1,0,0,38.002941176470586
2427,1,0,0,35.9,35.9,1,0,1,0,35.9
2428,38,1,0,99.25,3777.15,1,0,0,0,99.39868421052631
2429,59,1,1,82.95,4903.15,0,1,0,0,83.1042372881356
2430,30,1,2,55.65,1653.85,0,0,0,1,55.12833333333333
2431,2,0,0,24.45,47.5,1,0,0,1,23.75
2432,50,1,1,25.2,1306.3,0,0,1,0,26.125999999999998
2433,9,0,1,50.8,463.6,0,0,0,1,51.51111111111111
2434,3,1,0,19.65,60.65,0,0,0,1,20.216666666666665
2435,14,1,0,59.8,824.85,0,1,0,0,58.917857142857144
2436,31,1,0,73.55,2094.65,0,1,0,0,67.56935483870969
2437,7,1,0,61.4,438.9,0,0,1,0,62.699999999999996
2438,8,1,0,103.35,847.3,1,0,0,0,105.9125
2439,17,1,1,19.9,329.75,0,0,0,0,19.397058823529413
2440,32,1,0,19.45,674.55,0,1,0,0,21.0796875
2441,2,1,0,81.5,162.55,0,0,0,1,81.275
2442,7,1,0,84.8,546.95,1,0,1,0,78.13571428571429
2443,72,1,2,109.55,7887.25,0,1,0,0,109.54513888888889
2444,31,1,0,99.95,3186.65,1,0,1,0,102.79516129032258
2445,27,1,0,74.4,1972.35,0,0,0,1,73.05
2446,18,1,0,90.0,1527.35,1,1,0,0,84.85277777777777
2447,7,1,0,74.9,490.55,0,0,1,0,70.07857142857144
2448,14,1,0,104.85,1531.4,1,0,1,0,109.38571428571429
2449,11,1,0,59.65,683.25,0,0,0,0,62.11363636363637
2450,72,1,2,110.45,8058.85,0,0,0,0,111.92847222222223
2451,28,1,1,106.1,2847.4,1,0,1,0,101.69285714285715
2452,15,1,0,74.2,1133.9,1,1,0,0,75.59333333333333
2453,4,1,0,74.45,294.45,0,0,1,0,73.6125
2454,71,1,2,24.55,1719.15,0,0,1,0,24.213380281690142
2455,5,1,0,89.35,461.7,1,0,1,0,92.34
2456,47,1,2,24.55,1160.45,0,0,0,1,24.690425531914894
2457,57,1,1,90.65,5199.8,0,0,1,0,91.22456140350877
2458,50,1,2,105.05,5163.3,0,1,0,0,103.266
2459,8,1,0,20.45,162.3,0,1,0,0,20.2875
2460,48,1,2,19.55,883.35,0,0,0,1,18.403125
2461,70,1,1,19.7,1341.5,0,0,0,0,19.164285714285715
2462,1,1,0,70.45,70.45,0,0,0,0,70.45
2463,8,1,0,85.65,659.45,0,0,0,0,82.43125
2464,1,1,0,77.15,77.15,1,0,1,0,77.15
2465,1,0,0,35.25,35.25,1,0,0,0,35.25
2466,60,1,2,20.55,1205.05,0,0,0,1,20.084166666666665
2467,49,1,1,97.95,4917.9,0,0,1,0,100.36530612244897
2468,4,0,0,48.55,201.0,1,0,1,0,50.25
2469,29,1,1,20.0,599.3,0,0,0,1,20.66551724137931
2470,67,1,2,25.25,1733.15,0,1,0,0,25.867910447761194
2471,53,1,0,98.4,5149.5,1,1,0,0,97.16037735849056
2472,67,1,2,70.9,4677.1,0,1,0,0,69.80746268656716
2473,6,1,0,19.85,119.3,0,0,0,1,19.883333333333333
2474,47,1,0,106.35,4849.1,0,0,1,0,103.17234042553193
2475,53,1,2,99.5,5424.25,0,0,0,1,102.34433962264151
2476,69,1,2,84.7,5878.9,0,0,0,1,85.20144927536231
2477,3,1,0,86.05,244.85,0,0,0,1,81.61666666666666
2478,4,1,0,44.55,220.75,0,0,0,1,55.1875
2479,56,1,2,75.85,4261.2,0,1,0,0,76.09285714285714
2480,59,1,0,93.85,5574.75,1,0,0,0,94.48728813559322
2481,61,1,2,25.0,1501.75,0,0,0,0,24.618852459016395
2482,2,1,0,45.0,89.75,0,0,1,0,44.875
2483,46,1,0,100.7,4541.2,1,0,1,0,98.72173913043478
2484,12,1,0,20.5,255.5,0,0,0,1,21.291666666666668
2485,14,1,0,80.45,1072.0,1,0,1,0,76.57142857142857
2486,28,1,1,90.45,2509.25,0,0,1,0,89.61607142857143
2487,24,1,0,60.45,1440.75,0,0,0,0,60.03125
2488,31,1,0,55.25,1715.65,1,0,1,0,55.343548387096774
2489,68,1,1,78.45,5333.35,0,0,1,0,78.43161764705883
2490,39,1,2,100.55,3895.35,0,0,0,1,99.88076923076923
2491,42,1,0,20.35,869.9,0,1,0,0,20.711904761904762
2492,13,0,0,54.45,706.85,1,0,1,0,54.37307692307692
2493,6,1,0,90.75,512.25,0,0,1,0,85.375
2494,35,1,0,75.35,2636.05,1,1,0,0,75.3157142857143
2495,38,1,1,20.25,814.75,0,1,0,0,21.44078947368421
2496,18,1,2,20.05,388.6,0,1,0,0,21.58888888888889
2497,4,1,0,19.6,93.45,0,0,0,1,23.3625
2498,27,1,0,53.8,1389.85,0,0,1,0,51.47592592592592
2499,41,1,1,70.2,2894.55,0,0,0,1,70.59878048780489
2500,50,1,1,75.5,4025.6,0,0,1,0,80.512
2501,72,1,2,20.35,1354.4,0,0,1,0,18.811111111111114
2502,70,1,1,26.05,1856.4,0,1,0,0,26.52
2503,44,1,1,20.6,926.0,0,0,0,0,21.045454545454547
2504,2,1,0,75.7,189.2,1,0,1,0,94.6
2505,34,1,1,20.1,682.1,0,0,0,0,20.061764705882354
2506,72,1,2,24.3,1778.7,0,0,0,0,24.704166666666666
2507,71,1,2,24.5,1816.2,0,0,1,0,25.580281690140847
2508,64,1,2,110.5,7069.25,0,1,0,0,110.45703125
2509,72,1,2,25.25,1841.2,0,0,0,0,25.572222222222223
2510,1,1,0,74.25,74.25,1,0,0,1,74.25
2511,29,1,1,90.1,2656.7,0,0,0,0,91.6103448275862
2512,23,1,1,68.75,1689.45,0,0,0,0,73.45434782608696
2513,52,1,2,19.2,1054.75,0,0,0,1,20.283653846153847
2514,25,1,0,89.7,2187.55,1,0,1,0,87.50200000000001
2515,64,1,2,115.1,7334.05,0,0,0,0,114.59453125
2516,16,1,0,96.4,1581.2,1,0,1,0,98.825
2517,1,1,0,69.5,69.5,1,0,0,0,69.5
2518,24,1,0,99.65,2404.85,0,0,0,0,100.20208333333333
2519,2,1,0,91.45,171.45,0,0,1,0,85.725
2520,34,1,2,84.75,2839.45,0,0,0,1,83.51323529411764
2521,36,1,0,85.25,3132.75,1,1,0,0,87.02083333333333
2522,53,1,1,78.75,3942.45,0,0,0,1,74.38584905660377
2523,47,1,2,20.25,873.4,0,1,0,0,18.582978723404256
2524,72,1,2,19.9,1529.65,0,1,0,0,21.24513888888889
2525,72,1,2,97.75,6991.6,0,1,0,0,97.10555555555555
2526,1,1,0,19.4,19.4,1,0,0,1,19.4
2527,9,1,0,83.3,803.3,1,0,1,0,89.25555555555555
2528,8,1,0,80.1,679.3,1,0,0,0,84.9125
2529,45,1,1,62.7,2791.5,1,1,0,0,62.03333333333333
2530,7,1,0,100.4,715.0,0,0,1,0,102.14285714285714
2531,71,1,2,24.45,1681.6,0,1,0,0,23.68450704225352
2532,41,1,1,101.1,4016.2,0,0,0,0,97.9560975609756
2533,67,0,2,50.9,3281.65,0,1,0,0,48.97985074626866
2534,69,1,1,107.2,7317.1,0,1,0,0,106.0449275362319
2535,70,1,2,92.2,6474.45,0,0,0,0,92.49214285714285
2536,25,1,1,25.3,676.35,1,0,0,0,27.054000000000002
2537,72,1,2,113.4,8164.1,0,0,0,0,113.39027777777778
2538,34,0,2,40.55,1325.85,0,0,1,0,38.995588235294115
2539,65,1,2,26.0,1654.85,0,1,0,0,25.459230769230768
2540,70,1,2,111.95,7795.95,0,1,0,0,111.37071428571429
2541,72,0,2,53.8,3952.45,0,1,0,0,54.89513888888889
2542,35,1,1,72.1,2495.15,0,0,0,1,71.29
2543,13,1,0,98.15,1230.25,1,0,0,1,94.63461538461539
2544,12,1,1,78.85,876.75,0,0,1,0,73.0625
2545,62,1,1,70.75,4263.45,0,0,0,0,68.76532258064516
2546,25,1,0,76.15,1992.95,0,1,0,0,79.718
2547,52,0,2,39.1,1982.1,0,0,0,1,38.11730769230769
2548,8,1,0,69.95,562.7,0,1,0,0,70.3375
2549,2,1,0,20.05,33.7,0,0,0,1,16.85
2550,56,1,2,20.05,1090.1,0,0,0,1,19.46607142857143
2551,12,1,0,19.45,227.45,0,0,0,0,18.954166666666666
2552,47,1,1,26.9,1250.85,0,0,1,0,26.613829787234042
2553,2,1,0,19.2,37.2,0,0,1,0,18.6
2554,18,1,0,50.0,892.7,0,0,0,1,49.59444444444445
2555,8,1,0,60.0,487.75,0,0,1,0,60.96875
2556,45,1,0,84.55,3713.95,0,0,0,1,82.53222222222222
2557,3,1,0,45.45,141.7,0,0,0,1,47.23333333333333
2558,38,1,1,20.05,678.2,0,0,0,1,17.847368421052632
2559,72,1,2,115.55,8425.3,0,0,1,0,117.01805555555555
2560,46,1,0,93.7,4154.8,1,0,1,0,90.32173913043479
2561,71,1,2,99.0,7061.65,0,1,0,0,99.45985915492957
2562,66,0,2,50.55,3364.55,0,0,0,0,50.97803030303031
2563,25,1,0,105.95,2655.25,1,0,0,1,106.21
2564,18,1,1,82.0,1425.45,1,1,0,0,79.19166666666666
2565,13,1,2,25.0,332.5,0,0,0,0,25.576923076923077
2566,65,1,2,91.55,5963.95,0,0,0,0,91.75307692307692
2567,60,1,0,95.75,5742.9,1,0,1,0,95.71499999999999
2568,15,1,2,19.35,278.85,0,0,0,1,18.59
2569,72,1,2,24.85,1871.85,0,1,0,0,25.997916666666665
2570,30,1,0,94.05,2866.45,1,1,0,0,95.54833333333333
2571,42,1,2,100.4,4303.65,0,0,1,0,102.46785714285713
2572,71,1,2,25.0,1753.0,0,0,0,0,24.690140845070424
2573,1,1,0,54.75,54.75,1,0,0,1,54.75
2574,39,1,0,95.65,3759.05,1,0,0,0,96.38589743589743
2575,35,1,0,19.25,617.65,0,0,0,0,17.647142857142857
2576,53,1,0,108.25,5935.1,0,0,0,0,111.98301886792453
2577,1,1,0,94.6,94.6,1,0,1,0,94.6
2578,31,1,0,98.9,2911.3,1,0,1,0,93.91290322580646
2579,48,1,2,20.15,982.95,0,1,0,0,20.478125000000002
2580,30,1,0,101.3,2974.5,0,0,1,0,99.15
2581,10,1,0,20.0,198.7,0,1,0,0,19.869999999999997
2582,12,1,0,105.3,1275.65,0,0,1,0,106.30416666666667
2583,57,1,2,69.85,4003.0,0,0,0,0,70.2280701754386
2584,58,1,0,65.25,3791.6,0,1,0,0,65.37241379310345
2585,37,1,2,19.8,813.3,0,0,0,1,21.98108108108108
2586,44,1,0,19.6,780.25,0,0,0,1,17.732954545454547
2587,27,1,1,20.05,552.9,0,1,0,0,20.477777777777778
2588,8,1,0,49.4,408.25,0,0,1,0,51.03125
2589,3,1,0,76.05,231.8,1,0,1,0,77.26666666666667
2590,25,1,0,88.4,2191.15,0,0,0,0,87.646
2591,57,1,0,100.6,5611.7,0,0,1,0,98.45087719298245
2592,12,1,0,19.45,246.25,0,0,0,1,20.520833333333332
2593,62,1,2,20.3,1296.15,0,0,0,0,20.905645161290323
2594,65,1,2,107.65,7082.85,0,0,0,0,108.96692307692308
2595,71,1,2,80.45,5662.25,0,0,0,0,79.75
2596,21,1,1,58.85,1215.45,0,1,0,0,57.87857142857143
2597,71,1,1,109.6,7854.15,0,0,1,0,110.6218309859155
2598,7,1,0,75.15,525.0,0,0,1,0,75.0
2599,72,1,2,73.0,5265.2,0,1,0,0,73.12777777777778
2600,1,1,0,70.1,70.1,0,0,1,0,70.1
2601,72,1,2,98.65,7129.45,0,0,0,0,99.02013888888888
2602,64,1,1,111.45,7266.95,0,0,1,0,113.54609375
2603,72,1,2,114.9,8496.7,0,0,1,0,118.00972222222224
2604,29,1,0,100.55,2878.75,0,0,0,0,99.26724137931035
2605,13,1,2,20.4,261.3,0,0,0,1,20.1
2606,31,1,0,104.35,3205.6,0,0,1,0,103.40645161290323
2607,1,1,0,69.75,69.75,1,0,1,0,69.75
